Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6Ec5LeRzkisa5KJtwLfOoW,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","Metro Boomin;A$AP Rocky;Roisee",2023-06-02,256026,81,false,8jtopaclkzi6fkcxvnzy3t27q,2023-06-11T19:33:05Z,"rap","Republic Records",0.6,0.537,9,-7.777,0,0.0362,0.0468,0.0038,0.206,0.126,90.061,4
spotify:track:0B6g379TMw0nYGXA7y5xHz,"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","Metro Boomin;Future;Lil Uzi Vert",2023-06-02,245240,65,false,8jtopaclkzi6fkcxvnzy3t27q,2023-06-11T19:38:27Z,"rap,rap melódico,rage rap","Republic Records",0.775,0.555,9,-7.283,0,0.154,0.177,0.00352,0.208,0.271,135.004,4
spotify:track:3X6qK1LdMkSOhklwRa2ZfG,"Danger (Spider) (Offset & JID)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","Offset;JID",2023-06-02,205266,60,false,8jtopaclkzi6fkcxvnzy3t27q,2023-06-11T19:41:22Z,"","Republic Records",0.836,0.692,8,-6.248,0,0.126,0.0335,0.000504,0.201,0.288,143.384,4
spotify:track:6HexNTb392JS071DoTGo0y,"Hummingbird (Metro Boomin & James Blake)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","Metro Boomin;James Blake",2023-06-02,319493,68,false,8jtopaclkzi6fkcxvnzy3t27q,2023-06-11T19:44:51Z,"","Republic Records",0.596,0.63,6,-7.807,1,0.102,0.378,0.00407,0.19,0.24,81.408,4
spotify:track:5rurggqwwudn9clMdcchxT,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)","METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)","Metro Boomin;Swae Lee;NAV;A Boogie Wit da Hoodie",2023-06-02,219453,73,false,8jtopaclkzi6fkcxvnzy3t27q,2023-06-11T19:48:15Z,"rap melódico","Republic Records",0.636,0.537,0,-7.902,1,0.0817,0.481,0,0.113,0.199,140.133,4
spotify:track:722tgOgdIbNe3BEyLnejw4,"Black Skinhead","Yeezus","Kanye West",2013-06-18,188013,75,true,8jtopaclkzi6fkcxvnzy3t27q,2023-06-20T00:52:36Z,"rap","Rock The World/IDJ/Kanye/LP6",0.766,0.809,1,-6.123,1,0.279,0.0011,0,0.168,0.325,130.127,4
spotify:track:0HMCdlOPJkAGlB0MlSWIcO,"I Am A God","Yeezus","Kanye West",2013-06-18,231506,63,true,8jtopaclkzi6fkcxvnzy3t27q,2023-06-20T01:02:13Z,"rap","Rock The World/IDJ/Kanye/LP6",0.51,0.532,4,-7.405,0,0.0715,0.0367,0.000794,0.165,0.305,111.885,4
spotify:track:4cAgkb0ifwn0FSHGXnr4F6,"New Slaves","Yeezus","Kanye West",2013-06-18,256093,68,true,8jtopaclkzi6fkcxvnzy3t27q,2023-06-20T01:08:55Z,"rap","Rock The World/IDJ/Kanye/LP6",0.506,0.59,1,-4.322,1,0.076,0.165,0.0000109,0.096,0.359,141.099,4
spotify:track:5nIu0VwPOsjkF61zfevLKh,"Hold My Liquor","Yeezus","Kanye West",2013-06-18,326946,68,true,8jtopaclkzi6fkcxvnzy3t27q,2023-06-20T01:08:59Z,"rap","Rock The World/IDJ/Kanye/LP6",0.497,0.322,8,-10.358,1,0.0333,0.0194,0.00000772,0.115,0.04,106.976,4
spotify:track:52NmkyHsGsHGb1UX8fTkMg,"I'm In It","Yeezus","Kanye West",2013-06-18,234853,60,true,8jtopaclkzi6fkcxvnzy3t27q,2023-06-20T01:13:18Z,"rap","Rock The World/IDJ/Kanye/LP6",0.485,0.604,1,-4.591,1,0.345,0.141,0,0.0668,0.45,170.337,4
spotify:track:05CTjmZKjZoCKQvM1Ldq9M,"Parade on Cleveland (feat. Drake)","BUSINESS IS BUSINESS","Young Thug;Drake",2023-06-23,228266,64,true,8jtopaclkzi6fkcxvnzy3t27q,2023-06-23T12:07:44Z,"rap,rap melódico,trap","300 Entertainment/Atl",0.526,0.283,3,-13.127,0,0.566,0.447,0.00000512,0.111,0.354,165.991,1
spotify:track:2Okh2n1EHlGhviAYv75MOB,"Cars Bring Me Out (feat. Future)","BUSINESS IS BUSINESS","Young Thug;Future",2023-06-23,202933,52,true,8jtopaclkzi6fkcxvnzy3t27q,2023-06-23T12:35:48Z,"rap,rap melódico,trap","300 Entertainment/Atl",0.759,0.741,10,-6.065,0,0.171,0.0192,0,0.145,0.69,100.054,4
spotify:track:612Gkl43RQdwlzKGPgkudm,"Uncle M","BUSINESS IS BUSINESS","Young Thug",2023-06-23,140000,48,true,8jtopaclkzi6fkcxvnzy3t27q,2023-06-23T12:44:19Z,"rap,rap melódico,trap","300 Entertainment/Atl",0.699,0.62,9,-6.664,1,0.069,0.0153,0,0.213,0.266,142.104,4
spotify:track:1KUZ33cOqk3X4Ezk0aZnVp,"Peaches & Eggplants (feat. 21 Savage)","Peaches & Eggplants (feat. 21 Savage)","Young Nudy;21 Savage",2023-02-27,203813,64,true,8jtopaclkzi6fkcxvnzy3t27q,2023-06-23T20:28:04Z,"","PDE Records/RCA Records",0.911,0.536,4,-7.884,0,0.282,0.00897,0.00000373,0.111,0.584,146.014,4
spotify:track:1w8Lg3IQp5Ll5PPMNp3BtY,"Print na Briga","Rockstar Mixtape","Raffa Moreira",2016-10-30,118360,32,false,8jtopaclkzi6fkcxvnzy3t27q,2023-07-09T02:01:20Z,"trap brasileiro,hip hop brasileiro,trap","Raffa Moreira",0.618,0.498,5,-8.226,1,0.18,0.267,0,0.105,0.209,134.866,5
spotify:track:4z5ndDJGY09CaYBEuudIfP,"Afff","Rockstar Mixtape","Raffa Moreira",2016-10-30,161776,13,false,8jtopaclkzi6fkcxvnzy3t27q,2023-07-09T02:01:25Z,"trap brasileiro,hip hop brasileiro,trap","Raffa Moreira",0.561,0.696,9,-6.302,0,0.307,0.655,0.0000013,0.145,0.183,136.323,4
spotify:track:4hKLzFvNwHF6dPosGT30ed,"Novo Balanço","Dos Prédios Deluxe","Veigh;Bvga Beatz;Prod Malax;Supernova Ent",2023-05-19,140322,71,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-09T02:01:34Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment Under Exclusive License to UnitedMasters",0.836,0.499,3,-5.82,0,0.0563,0.669,0,0.134,0.65,124.05,4
spotify:track:39xOREhViooEYFpmnKTdrl,"Engana Dizendo Que Ama","Dos Prédios Deluxe","Veigh;Tz da Coronel;Toledo;Nagalli;Bvga Beatz;Supernova Ent",2023-05-19,188497,71,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-09T02:01:39Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment Under Exclusive License to UnitedMasters",0.789,0.356,6,-10.396,0,0.362,0.542,0,0.145,0.532,111.937,4
spotify:track:3hLoH18k4pP6eXEljzNHHr,"Tendenciosa","Dos Prédios Deluxe","Veigh;Derek;Nagalli;Honaiser;Toledo;Supernova Ent",2023-05-19,195073,59,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-09T02:01:43Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment Under Exclusive License to UnitedMasters",0.716,0.45,1,-10.427,1,0.452,0.11,0,0.151,0.648,112.972,4
spotify:track:3d1im1pw3WLuEty2k9XzTr,"Clickbait","Dos Prédios Deluxe","Veigh;Niink;Bvga Beatz;JHXW;Supernova Ent",2023-05-19,161344,63,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-09T02:01:48Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment Under Exclusive License to UnitedMasters",0.899,0.544,0,-6.674,0,0.32,0.391,0,0.138,0.753,119.022,4
spotify:track:7qrQs4rPGCXnwNyLn2YVCT,"Devolve as Correntes / Invisível","Dos Prédios Deluxe","Veigh;Nagalli;Toledo;Bvga Beatz;Honaiser;Supernova Ent",2023-05-19,140860,63,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-09T02:01:52Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment Under Exclusive License to UnitedMasters",0.543,0.414,8,-10.167,0,0.482,0.295,0,0.129,0.352,87.374,4
spotify:track:6ubWrh2GuyKMpQrzOynRjD,"Hora Errada","Dos Prédios Deluxe","Veigh;Caio Luccas;Nagalli;Honaiser;Bvga Beatz;Supernova Ent",2023-05-19,210000,60,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-09T02:01:56Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Supernova Entertainment Under Exclusive License to UnitedMasters",0.728,0.575,5,-7.85,0,0.244,0.518,0,0.101,0.639,128.035,4
spotify:track:42GcjriRK6srwHkfbkBqVl,"Blood On The Leaves","Yeezus","Kanye West",2013-06-18,359800,68,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-09T02:02:25Z,"rap","Rock The World/IDJ/Kanye/LP6",0.397,0.69,2,-4.108,0,0.195,0.395,0,0.101,0.36,172.073,4
spotify:track:5nPOM0nFRAJ3XI8xCxNAzO,"Guilt Trip","Yeezus","Kanye West",2013-06-18,243746,63,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-09T02:02:33Z,"rap","Rock The World/IDJ/Kanye/LP6",0.439,0.666,4,-6.078,0,0.0754,0.159,0.00000956,0.129,0.579,137.9,4
spotify:track:5lzlMq5i4IlnN9S5PiPssP,"99 Não É 100","Rock Danger Worldwide/Chile","Rock Danger;Big Bllakk;LEALL;Major RD;Derxan;Pedro Apoema",2022-11-22,194816,45,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-09T02:03:25Z,"boom bap,trap brasileiro,hip hop brasileiro,trap,trap funk,grime,drill","Rock Danger",0.664,0.814,10,-6.156,0,0.15,0.185,0.0000137,0.151,0.738,139.534,4
spotify:track:39JRmdKFka1Oe09FoOCPI4,"Selah","JESUS IS KING","Kanye West",2019-10-25,164619,61,false,8jtopaclkzi6fkcxvnzy3t27q,2023-07-09T02:04:16Z,"rap","Getting Out Our Dreams II / Def Jam Recordings",0.482,0.618,9,-5.673,0,0.197,0.647,0.000859,0.32,0.146,90.076,3
spotify:track:2L0WWUx6C4j4nnuj5VFi0w,"Won't You (Be There)","Welcome Reality +","NERO",2011,243400,32,false,8jtopaclkzi6fkcxvnzy3t27q,2023-07-10T11:25:50Z,"dubstep,dub","EMI",0.215,0.69,4,-3.556,0,0.0479,0.0139,0.332,0.125,0.0361,140.399,4
spotify:track:4Tw3GI2MiqXP65X0Z8rP7U,"I Love It (feat. Charli XCX)","THIS IS... ICONA POP","Icona Pop;Charli xcx",2013-08-23,155733,54,false,8jtopaclkzi6fkcxvnzy3t27q,2023-07-10T11:27:13Z,"hyperpop,art pop","Record Company TEN/Big Beat/ATL",0.731,0.886,1,-3.228,1,0.027,0.0281,0.0000041,0.226,0.796,125.992,4
spotify:track:19MbwSLaYgAtyicNUMYYgl,"Empathy","Vava Voom","Bassnectar",2012-04-10,260573,0,false,8jtopaclkzi6fkcxvnzy3t27q,2023-07-10T11:36:46Z,"dubstep,bass music,dub","Amorphous Music",0.367,0.974,11,-3.016,1,0.0775,0.0000157,0.38,0.113,0.311,139.945,4
spotify:track:6bBnV1J4thy0w6v8b5qXP4,"Yeezy Slide ""FREESTYLE 01""","Yeezy Slide ""FREESTYLE 01""","LEALL;Derek;Rock Danger;$amuka;Big Bllakk",2023-07-10,196056,49,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-11T11:02:21Z,"boom bap,hip hop brasileiro,trap brasileiro,grime,trap,trap funk,drill","Rock Danger",0.848,0.542,2,-5.981,1,0.275,0.157,0,0.1,0.322,141.898,4
spotify:track:3M0lSi5WW79CXQamgSBIjx,"Swim","Chase Atlantic","Chase Atlantic",2017-10-04,228786,86,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-11T12:47:42Z,"","Warner Records",0.666,0.542,8,-6.429,1,0.0392,0.27,0,0.0765,0.0771,120.134,4
spotify:track:4FKHFcKf0wmowGWbvfLrTn,"Mas Existe um Lugar - Remix","Mas Existe um Lugar (Remix)","Cryzin;Manoel Gomes;Kaio Viana;Noemi Leal",2023-07-07,183652,42,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-12T17:57:45Z,"trap brasileiro,piseiro,brega,seresta,arrocha,forró,funk","DK Produções",0.533,0.436,2,-10.09,1,0.308,0.215,0,0.221,0.33,78.843,5
spotify:track:39R6cRdd97zQZrrENuZMGI,"total 90!","UM Quebrada Inteligente","Kyan;Mu540",2023-07-13,185178,0,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-13T11:07:54Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","UM Quebrada Inteligente",0.892,0.833,5,-3.79,0,0.399,0.298,0,0.0786,0.638,140.018,4
spotify:track:6uBfSJZQ27gCDVne6xhDmO,"um quebrada inteligente!","UM Quebrada Inteligente","Kyan;Mu540",2023-07-13,116820,1,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-13T11:14:10Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","UM Quebrada Inteligente",0.621,0.827,8,-4.537,1,0.479,0.3,0,0.189,0.852,150.093,4
spotify:track:3QIA1Kfl592xCUnN6It6Qs,"gucci con tacchini!","UM Quebrada Inteligente","Kyan;Mu540",2023-07-13,162365,1,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-13T11:17:51Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","UM Quebrada Inteligente",0.907,0.786,3,-3.697,0,0.461,0.606,0,0.237,0.527,129.979,4
spotify:track:2HKkqPRwK207KezeMbiTTA,"Desfile Bélico","Esculpido a Machado","LEALL;VND;Putodiparis",2021-03-02,163943,42,false,8jtopaclkzi6fkcxvnzy3t27q,2023-07-13T11:36:22Z,"boom bap,hip hop brasileiro,trap brasileiro,grime","LEALL",0.645,0.644,9,-7.143,0,0.343,0.167,0,0.123,0.362,142.255,4
spotify:track:1Vy9Wn5sbiduZKBqBlH3Mc,"Ballena","Perdas & Ganhos","Vulgo FK;MC PH;Veigh;Pedro Lotto;Fepache",2023-07-14,200000,71,false,8jtopaclkzi6fkcxvnzy3t27q,2023-07-14T16:08:38Z,"trap brasileiro,trap funk,trap,funk,hip hop brasileiro,funk consciente","Som Livre",0.664,0.508,9,-7.684,0,0.33,0.307,0,0.126,0.228,120.313,4
spotify:track:4Fd1cs4q4oA95DmqiPSXhO,"Mantém o Pique","Mantém o Pique","Ryu, The Runner;Neckklace;Salve Crazy",2023-05-12,163880,55,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-18T17:57:53Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Ryu, the Runner",0.886,0.43,8,-9.155,1,0.249,0.259,0,0.183,0.519,134.048,4
spotify:track:4M4Qz8n6B3yS6cllfOkT1M,"Sincero Foda-Se","OUTRO ROLÊ","FBC;VHOOR;WRM",2021-02-26,167702,22,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-20T22:36:45Z,"hip hop brasileiro,miami bass,boom bap,trap brasileiro","WRM",0.777,0.666,2,-4.868,1,0.266,0.477,0,0.0879,0.261,143.935,4
spotify:track:0k1sI81KiPXrRxR9kz7nkZ,"Levar a Sério","OUTRO ROLÊ","FBC;VHOOR;WRM",2021-02-26,146898,29,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-20T22:37:22Z,"hip hop brasileiro,miami bass,boom bap,trap brasileiro","WRM",0.735,0.692,9,-6.144,0,0.298,0.434,0,0.183,0.514,143.719,4
spotify:track:36r6OXr6WBLVNS5tNiB8hp,"Salamaleiko","Rock Danger Worldwide/Chile","Rock Danger;Major RD;LEALL;Big Bllakk;Derxan;Pedro Apoema;Gustavo Tod",2022-11-22,189187,41,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-25T11:17:55Z,"boom bap,trap brasileiro,hip hop brasileiro,trap,trap funk,grime,drill","Rock Danger",0.692,0.721,6,-6.468,1,0.32,0.177,0.00000245,0.249,0.491,142.587,4
spotify:track:2o3NKh8bYMKSkJmBTQo5B5,"Primeiro Lugar do Pódio","Primeiro Lugar do Pódio","EHXIS;Mu540;Kyan",2023-03-16,123515,1,false,8jtopaclkzi6fkcxvnzy3t27q,2023-07-25T11:24:30Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","Kyan",0.775,0.553,10,-7.447,1,0.227,0.615,0,0.094,0.708,140.119,4
spotify:track:44BxyVXPdLMW4dIPicL9jM,"Fantástico Mundo da Oakley - Bonus Track","UM Quebrada Inteligente","Kyan;Mu540",2023-07-13,200000,1,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-25T11:24:44Z,"trap brasileiro,trap funk,trap,hip hop brasileiro","UM Quebrada Inteligente",0.907,0.714,1,-4.16,1,0.163,0.448,0.0000366,0.0491,0.724,130.006,4
spotify:track:3xIoDkHkhKHC4t9OCK9RyJ,"Mítico Jovem","Essa é a Vida de um Corredor","Ryu, The Runner;6ee;Hobb The Goat;Salve Crazy",2023-03-03,139130,48,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-25T11:31:49Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Ryu, the Runner",0.879,0.469,1,-5.831,1,0.233,0.599,0,0.3,0.663,138.131,4
spotify:track:0hL9gOw6XBWsygEUcVjxEc,"HYAENA","UTOPIA","Travis Scott",2023-07-28,222085,68,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T10:52:43Z,"rap","Cactus Jack/Epic",0.608,0.754,8,-5.277,1,0.0719,0.0305,0,0.119,0.455,97.071,4
spotify:track:1PH2MDbcBAU094DlgTIND1,"THANK GOD","UTOPIA","Travis Scott",2023-07-28,184888,71,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T10:56:54Z,"rap","Cactus Jack/Epic",0.657,0.553,10,-7.08,0,0.0394,0.254,0,0.129,0.576,134.925,4
spotify:track:3KCNiDi9Pza6ZD8FggNoaw,"MODERN JAM (feat. Teezo Touchdown)","UTOPIA","Travis Scott;Teezo Touchdown",2023-07-28,255412,67,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T10:59:56Z,"rap","Cactus Jack/Epic",0.517,0.539,9,-6.474,0,0.038,0.000564,0.000014,0.537,0.531,108.984,4
spotify:track:4kjI1gwQZRKNDkw1nI475M,"MY EYES","UTOPIA","Travis Scott",2023-07-28,251249,81,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T11:06:33Z,"rap","Cactus Jack/Epic",0.455,0.621,0,-7.694,0,0.0517,0.651,0.00000259,0.123,0.28,119.043,4
spotify:track:7LSpFCvRZZot2AlmkUzy9k,"SIRENS","UTOPIA","Travis Scott",2023-07-28,204447,66,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T11:09:35Z,"rap","Cactus Jack/Epic",0.588,0.88,9,-6.117,0,0.0747,0.0976,0.000167,0.767,0.242,96.003,3
spotify:track:67nepsnrcZkowTxMWigSbb,"MELTDOWN (feat. Drake)","UTOPIA","Travis Scott;Drake",2023-07-28,246133,75,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T11:12:37Z,"rap","Cactus Jack/Epic",0.557,0.774,7,-5.275,0,0.351,0.012,0,0.396,0.397,111.975,4
spotify:track:42VsgItocQwOQC3XWZ8JNA,"FE!N (feat. Playboi Carti)","UTOPIA","Travis Scott;Playboi Carti",2023-07-28,191700,86,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T11:19:12Z,"rap,rage rap","Cactus Jack/Epic",0.569,0.882,3,-2.777,0,0.06,0.0316,0,0.142,0.201,148.038,4
spotify:track:0OEe83mMZ5kaNw5uZQ7ilG,"DELRESTO (ECHOES) (feat. Beyoncé)","UTOPIA","Travis Scott;Beyoncé",2023-07-28,274137,60,false,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T11:22:12Z,"rap","Cactus Jack/Epic",0.674,0.609,2,-6.306,0,0.045,0.461,0,0.328,0.509,116.066,4
spotify:track:0lodMO0qK83vfPiiD7FMEt,"TOPIA TWINS (feat. Rob49 & 21 Savage)","UTOPIA","Travis Scott;Rob49;21 Savage",2023-07-28,223173,73,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T11:29:57Z,"rap","Cactus Jack/Epic",0.715,0.567,1,-4.481,0,0.0865,0.06,0,0.0655,0.332,160.098,4
spotify:track:4GL9GMX9t7Qkprvf1YighZ,"CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee)","UTOPIA","Travis Scott;The Weeknd;Swae Lee",2023-07-28,258842,67,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T11:34:33Z,"rap","Cactus Jack/Epic",0.682,0.764,1,-6.314,1,0.0327,0.000779,0.0089,0.373,0.248,125.018,4
spotify:track:2Q0aElTZQtEUsoiaQfizu6,"PARASAIL (feat. Yung Lean & Dave Chappelle)","UTOPIA","Travis Scott;Yung Lean;Dave Chappelle",2023-07-28,154964,59,false,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T11:39:02Z,"rap,cloud rap,comédia","Cactus Jack/Epic",0.361,0.395,5,-8.51,0,0.0429,0.858,0.00356,0.211,0.208,75.923,3
spotify:track:0bkV1iQHSxBaksUqgEkcbc,"SKITZO (feat. Young Thug)","UTOPIA","Travis Scott;Young Thug",2023-07-28,366592,67,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T11:42:51Z,"rap,rap melódico,trap","Cactus Jack/Epic",0.472,0.551,5,-7.219,0,0.25,0.103,0,0.345,0.347,83.25,4
spotify:track:7EiUtdeoWcKqLi5ELZCjYf,"LOST FOREVER (feat. Westside Gunn)","UTOPIA","Travis Scott;Westside Gunn",2023-07-28,163071,62,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T11:47:11Z,"rap,boom bap,hip hop alternativo,jazz rap,rap experimental","Cactus Jack/Epic",0.645,0.803,1,-4.223,1,0.227,0.085,0,0.101,0.314,89.499,4
spotify:track:0a4SMs889NwP8oWI7Vemle,"LOOOVE (feat. Kid Cudi)","UTOPIA","Travis Scott;Kid Cudi",2023-07-28,226715,63,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T11:55:49Z,"rap","Cactus Jack/Epic",0.678,0.739,3,-4.358,1,0.044,0.0712,0,0.388,0.108,110.967,4
spotify:track:1i9lZvlaDdWDPyXEE95aiq,"TELEKINESIS (feat. SZA & Future)","UTOPIA","Travis Scott;SZA;Future",2023-07-28,353754,77,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T12:02:42Z,"rap,r&b","Cactus Jack/Epic",0.458,0.535,5,-4.854,0,0.0281,0.575,0,0.168,0.216,82.826,4
spotify:track:48yfdCj8t8WuoITwpSXRcQ,"Beyoncé 2","EVDC DELUXE","Ryu, The Runner;Yunk Vino;Stef;Stuani",2023-07-28,188160,55,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T12:20:24Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Som Livre",0.757,0.495,10,-8.163,0,0.0352,0.339,0,0.363,0.352,124.958,4
spotify:track:3IbztmgBw5OwtVhKfzhuWp,"Modelo","EVDC DELUXE","Ryu, The Runner;MC Igu;Brandão85;Stuani",2023-07-28,168000,52,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T12:24:50Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Som Livre",0.73,0.453,2,-10.385,0,0.0606,0.527,0.00000433,0.119,0.324,139.969,4
spotify:track:7FeXGEbUn4rpi75W6wN3mU,"Ela fica de cara","EVDC DELUXE","Ryu, The Runner;MC Igu;Stuani",2023-07-28,145454,45,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T12:29:27Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Som Livre",0.866,0.434,1,-10.936,0,0.22,0.52,0,0.144,0.678,132.065,4
spotify:track:5QxjPkDZUpgYBHRDAwKauj,"Me Sinto Oruam","EVDC DELUXE","Ryu, The Runner;Leviano;Prod.Chipzz",2023-07-28,142500,53,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T12:36:03Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Som Livre",0.765,0.472,11,-10.879,0,0.277,0.544,0,0.0891,0.722,127.95,4
spotify:track:17VbWFGwifCcaQ695LA45D,"FYE","EVDC DELUXE","Ryu, The Runner;Veigh;Niink;6ee",2023-07-28,151278,51,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T12:43:22Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Som Livre",0.955,0.392,0,-6.755,1,0.274,0.127,0,0.131,0.771,128.006,4
spotify:track:18CtlrryJwqsvSOyd9GBim,"É o paco ou berro?","EVDC DELUXE","Ryu, The Runner;Senndy;Emitê Único;Elipe",2023-07-28,184615,42,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T12:47:30Z,"trap brasileiro,trap,trap funk,hip hop brasileiro","Som Livre",0.837,0.519,1,-8.612,1,0.0803,0.0795,0.0114,0.11,0.129,129.979,4
spotify:track:6LXh4OUxSya8fGLl82yaOj,"Aventura","ERREJOTACULTDRILL, Vol. 2 - Esquema Novo","Big Bllakk;Rock Danger;$amuka;Juyè;Beat do Ávila",2023-07-28,140793,51,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T13:28:00Z,"boom bap,grime,hip hop brasileiro,drill,trap brasileiro,trap,trap funk","Rock Danger",0.595,0.678,6,-7.57,0,0.402,0.77,0.000198,0.75,0.799,88.85,5
spotify:track:0SjJA0HfTrNLu2qWQfHbbM,"Perigo e Adrenalina","ERREJOTACULTDRILL, Vol. 2 - Esquema Novo","Big Bllakk;Rock Danger;LEALL;$amuka",2023-07-28,175652,40,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T13:33:01Z,"boom bap,grime,hip hop brasileiro,drill,trap brasileiro,trap,trap funk","Rock Danger",0.617,0.641,6,-8.878,0,0.453,0.282,0,0.121,0.864,138.458,4
spotify:track:1yo1X1hXegVB46w7CJxk9A,"Vem Fácil","ERREJOTACULTDRILL, Vol. 2 - Esquema Novo","Big Bllakk;Rock Danger;$amuka;Erick Di",2023-07-28,161666,38,true,8jtopaclkzi6fkcxvnzy3t27q,2023-07-28T13:36:44Z,"boom bap,grime,hip hop brasileiro,drill,trap brasileiro,trap,trap funk","Rock Danger",0.523,0.686,11,-6.049,0,0.255,0.0319,0.000291,0.359,0.532,143.976,4
